"No.","Time","Source","Destination","Protocol","Length","Info"
"1577","1.432110434","3.82.67.95","10.0.2.15","TLSv1.2","468","Application Data, Application Data, Application Data, Application Data"
"1578","1.432285966","10.0.2.15","3.82.67.95","TLSv1.2","479","Application Data"
"1579","1.432494506","3.82.67.95","10.0.2.15","TLSv1.2","222","Application Data"
"1580","1.432543639","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=29272 Ack=12674 Win=63360 Len=0"
"1581","1.432585091","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1582","1.432598557","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=29272 Ack=12712 Win=63360 Len=0"
"1583","1.432810297","10.0.2.15","3.82.67.95","TLSv1.2","477","Application Data"
"1584","1.432940387","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=12712 Ack=29695 Win=65535 Len=0"
"1585","1.435320334","10.0.2.15","3.82.67.95","TLSv1.2","471","Application Data"
"1586","1.435406621","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=12712 Ack=30112 Win=65535 Len=0"
"1587","1.436191387","3.82.67.95","10.0.2.15","TLSv1.2","261","Application Data, Application Data"
"1588","1.436282601","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=12919 Win=63360 Len=0"
"1589","1.437845673","3.82.67.95","10.0.2.15","TLSv1.2","675","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1590","1.438038656","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=13540 Win=63360 Len=0"
"1591","1.438477613","3.82.67.95","10.0.2.15","TLSv1.2","430","Application Data, Application Data, Application Data"
"1592","1.438629886","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=13916 Win=63360 Len=0"
"1593","1.438960365","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1594","1.439116472","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=13954 Win=63360 Len=0"
"1595","1.442389092","98.82.158.241","10.0.2.15","TLSv1.3","1354","Application Data"
"1596","1.442394113","10.0.2.15","98.82.158.241","TCP","54","45864  >  443 [ACK] Seq=1351 Ack=7543 Win=63360 Len=0"
"1597","1.444946905","3.82.67.95","10.0.2.15","TLSv1.2","222","Application Data"
"1598","1.444982087","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14122 Win=63360 Len=0"
"1599","1.445295340","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1600","1.445382576","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14160 Win=63360 Len=0"
"1601","1.446232451","3.82.67.95","10.0.2.15","TLSv1.2","223","Application Data"
"1602","1.446281092","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14329 Win=63360 Len=0"
"1603","1.446325815","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1604","1.446334785","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14367 Win=63360 Len=0"
"1605","1.447284253","3.82.67.95","10.0.2.15","TLSv1.2","223","Application Data"
"1606","1.447331468","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14536 Win=63360 Len=0"
"1607","1.447599605","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1608","1.447647105","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14574 Win=63360 Len=0"
"1609","1.448238830","3.82.67.95","10.0.2.15","TLSv1.2","223","Application Data"
"1610","1.448281504","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14743 Win=63360 Len=0"
"1611","1.448331329","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1612","1.448362223","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30112 Ack=14781 Win=63360 Len=0"
"1613","1.450572207","10.0.2.15","98.82.158.241","TLSv1.3","826","Application Data"
"1614","1.450669028","98.82.158.241","10.0.2.15","TCP","60","443  >  45864 [ACK] Seq=7543 Ack=2123 Win=65535 Len=0"
"1615","1.470261473","98.82.158.241","10.0.2.15","TLSv1.3","2934","Application Data"
"1616","1.470276403","10.0.2.15","98.82.158.241","TCP","54","45864  >  443 [ACK] Seq=2123 Ack=10423 Win=63360 Len=0"
"1617","1.470336308","98.82.158.241","10.0.2.15","TLSv1.3","139","Application Data"
"1618","1.470339742","10.0.2.15","98.82.158.241","TCP","54","45864  >  443 [ACK] Seq=2123 Ack=10508 Win=63275 Len=0"
"1619","1.495667420","10.0.2.15","98.85.3.130","TLSv1.3","1196","Application Data"
"1620","1.495820940","98.85.3.130","10.0.2.15","TCP","60","443  >  38540 [ACK] Seq=5815 Ack=2797 Win=65535 Len=0"
"1621","1.496045013","10.0.2.15","209.54.183.75","TLSv1.3","549","Application Data"
"1622","1.496150172","209.54.183.75","10.0.2.15","TCP","60","443  >  56264 [ACK] Seq=7733 Ack=4005 Win=65535 Len=0"
"1623","1.501007336","10.0.2.15","98.85.3.130","TCP","74","38542  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2494873163 TSecr=0 WS=128"
"1624","1.501111484","10.0.2.15","209.54.183.75","TLSv1.3","549","Application Data"
"1625","1.501248286","209.54.183.75","10.0.2.15","TCP","60","443  >  56294 [ACK] Seq=797 Ack=1774 Win=65535 Len=0"
"1626","1.502426810","10.0.2.15","3.82.67.95","TLSv1.2","419","Application Data"
"1627","1.502532368","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=14781 Ack=30477 Win=65535 Len=0"
"1705","1.517114548","98.85.3.130","10.0.2.15","TCP","60","443  >  38542 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1706","1.517135297","10.0.2.15","98.85.3.130","TCP","54","38542  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1708","1.517220654","98.85.3.130","10.0.2.15","TLSv1.3","188","Application Data"
"1710","1.517223585","10.0.2.15","98.85.3.130","TCP","54","38540  >  443 [ACK] Seq=2797 Ack=5949 Win=63360 Len=0"
"1728","1.518798180","3.82.67.95","10.0.2.15","TLSv1.2","261","Application Data, Application Data"
"1754","1.521007948","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30477 Ack=14988 Win=63360 Len=0"
"1755","1.521050075","209.54.183.75","10.0.2.15","TLSv1.3","527","Application Data, Application Data"
"1757","1.521056451","10.0.2.15","209.54.183.75","TCP","54","56264  >  443 [ACK] Seq=4005 Ack=8206 Win=63360 Len=0"
"1772","1.522281257","10.0.2.15","98.85.3.130","TLSv1.3","1233","Application Data"
"1774","1.522409211","98.85.3.130","10.0.2.15","TCP","60","443  >  38540 [ACK] Seq=5949 Ack=3976 Win=65535 Len=0"
"1797","1.526575465","209.54.183.75","10.0.2.15","TLSv1.3","527","Application Data, Application Data"
"1798","1.526579195","10.0.2.15","209.54.183.75","TCP","54","56294  >  443 [ACK] Seq=1774 Ack=1270 Win=63996 Len=0"
"1802","1.526760797","10.0.2.15","98.85.3.130","TLSv1.3","604","Client Hello"
"1804","1.526839597","98.85.3.130","10.0.2.15","TCP","60","443  >  38542 [ACK] Seq=1 Ack=551 Win=65535 Len=0"
"1807","1.527111370","209.54.183.75","10.0.2.15","TLSv1.3","81","Application Data"
"1809","1.527122155","10.0.2.15","209.54.183.75","TCP","54","56294  >  443 [ACK] Seq=1774 Ack=1297 Win=63996 Len=0"
"1935","1.541648377","98.85.3.130","10.0.2.15","TLSv1.3","188","Application Data"
"1936","1.541653135","10.0.2.15","98.85.3.130","TCP","54","38540  >  443 [ACK] Seq=3976 Ack=6083 Win=63360 Len=0"
"1937","1.544475144","98.85.3.130","10.0.2.15","TLSv1.3","187","Server Hello"
"1938","1.544479793","10.0.2.15","98.85.3.130","TCP","54","38542  >  443 [ACK] Seq=551 Ack=134 Win=64107 Len=0"
"1939","1.544523926","98.85.3.130","10.0.2.15","TLSv1.3","60","Change Cipher Spec"
"1940","1.544526037","10.0.2.15","98.85.3.130","TCP","54","38542  >  443 [ACK] Seq=551 Ack=140 Win=64101 Len=0"
"1941","1.544610037","98.85.3.130","10.0.2.15","TLSv1.3","140","Application Data, Application Data"
"1942","1.544611175","10.0.2.15","98.85.3.130","TCP","54","38542  >  443 [ACK] Seq=551 Ack=226 Win=64015 Len=0"
"1943","1.545399929","10.0.2.15","98.85.3.130","TLSv1.3","118","Change Cipher Spec, Application Data"
"1944","1.545453720","98.85.3.130","10.0.2.15","TCP","60","443  >  38542 [ACK] Seq=226 Ack=615 Win=65535 Len=0"
"1981","1.558515767","98.85.3.130","10.0.2.15","TLSv1.3","200","Application Data"
"1982","1.558520568","10.0.2.15","98.85.3.130","TCP","54","38542  >  443 [ACK] Seq=615 Ack=372 Win=64015 Len=0"
"2022","1.592734590","10.0.2.15","54.36.150.183","TCP","74","36166  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3403590468 TSecr=0 WS=128"
"2041","1.612587484","10.0.2.15","3.234.42.50","TCP","74","35380  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2555329053 TSecr=0 WS=128"
"2047","1.617420543","10.0.2.15","142.251.35.170","TCP","74","48280  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2295325586 TSecr=0 WS=128"
"2055","1.624793119","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2056","1.624807284","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2057","1.625871931","10.0.2.15","142.251.35.170","TLSv1.3","726","Client Hello"
"2058","1.625970453","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=1 Ack=673 Win=65535 Len=0"
"2059","1.626028667","10.0.2.15","142.251.35.170","TLSv1.3","60","Change Cipher Spec"
"2060","1.626037679","10.0.2.15","142.251.35.170","TLSv1.3","677","Application Data"
"2061","1.626077432","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=1 Ack=679 Win=65535 Len=0"
"2062","1.626145542","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=1 Ack=1302 Win=65535 Len=0"
"2064","1.630847780","3.234.42.50","10.0.2.15","TCP","60","443  >  35380 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2065","1.630859647","10.0.2.15","3.234.42.50","TCP","54","35380  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2066","1.631752164","10.0.2.15","3.234.42.50","TLSv1.3","571","Client Hello"
"2067","1.631825142","3.234.42.50","10.0.2.15","TCP","60","443  >  35380 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2079","1.642240384","10.0.2.15","35.153.250.29","TCP","74","43928  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2380100393 TSecr=0 WS=128"
"2085","1.644816050","142.251.35.170","10.0.2.15","TLSv1.3","822","Server Hello, Change Cipher Spec, Application Data, Application Data"
"2086","1.644820130","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [ACK] Seq=1302 Ack=769 Win=63744 Len=0"
"2087","1.644904371","142.251.35.170","10.0.2.15","TLSv1.3","116","Application Data"
"2088","1.644906089","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [ACK] Seq=1302 Ack=831 Win=63744 Len=0"
"2090","1.645187228","10.0.2.15","142.251.35.170","TLSv1.3","138","Application Data, Application Data"
"2091","1.645318370","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=831 Ack=1386 Win=65535 Len=0"
"2092","1.645415322","142.251.35.170","10.0.2.15","TLSv1.3","85","Application Data"
"2093","1.645420124","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [ACK] Seq=1386 Ack=862 Win=63744 Len=0"
"2094","1.645710832","10.0.2.15","142.251.35.170","TLSv1.3","85","Application Data"
"2095","1.645789814","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=862 Ack=1417 Win=65535 Len=0"
"2102","1.648838421","3.234.42.50","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"2103","1.648842927","10.0.2.15","3.234.42.50","TCP","54","35380  >  443 [ACK] Seq=518 Ack=1461 Win=63360 Len=0"
"2104","1.649332581","3.234.42.50","10.0.2.15","TCP","1514","443  >  35380 [PSH, ACK] Seq=1461 Ack=518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2105","1.649336879","10.0.2.15","3.234.42.50","TCP","54","35380  >  443 [ACK] Seq=518 Ack=2921 Win=63360 Len=0"
"2106","1.650395046","3.234.42.50","10.0.2.15","TLSv1.3","1490","Application Data, Application Data, Application Data"
"2107","1.650399246","10.0.2.15","3.234.42.50","TCP","54","35380  >  443 [ACK] Seq=518 Ack=4357 Win=63360 Len=0"
"2114","1.653027340","10.0.2.15","18.173.240.180","OCSP","487","Request"
"2115","1.653128734","18.173.240.180","10.0.2.15","TCP","60","80  >  33506 [ACK] Seq=1071 Ack=867 Win=65535 Len=0"
"2116","1.653674503","142.251.35.170","10.0.2.15","TLSv1.3","274","Application Data"
"2117","1.653679425","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [ACK] Seq=1417 Ack=1082 Win=63744 Len=0"
"2118","1.653801885","142.251.35.170","10.0.2.15","TLSv1.3","376","Application Data, Application Data"
"2119","1.653806828","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [ACK] Seq=1417 Ack=1404 Win=63744 Len=0"
"2120","1.653854268","10.0.2.15","142.251.35.170","TLSv1.3","93","Application Data"
"2121","1.653905256","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=1404 Ack=1456 Win=65535 Len=0"
"2122","1.653967374","10.0.2.15","142.251.35.170","TLSv1.3","78","Application Data"
"2123","1.653980488","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [FIN, ACK] Seq=1480 Ack=1404 Win=63744 Len=0"
"2124","1.654018263","142.251.35.170","10.0.2.15","TLSv1.3","93","Application Data"
"2125","1.654026192","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [RST] Seq=1456 Win=0 Len=0"
"2128","1.654089597","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=1443 Ack=1480 Win=65535 Len=0"
"2129","1.654095163","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [RST] Seq=1480 Win=0 Len=0"
"2130","1.654134148","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [ACK] Seq=1443 Ack=1481 Win=65535 Len=0"
"2131","1.654139978","10.0.2.15","142.251.35.170","TCP","54","48280  >  443 [RST] Seq=1481 Win=0 Len=0"
"2132","1.654222361","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [RST, ACK] Seq=4068023295 Ack=1480 Win=0 Len=0"
"2133","1.654222438","142.251.35.170","10.0.2.15","TCP","60","443  >  48280 [RST, ACK] Seq=4068023295 Ack=1481 Win=0 Len=0"
"2136","1.655650661","35.153.250.29","10.0.2.15","TCP","60","443  >  43928 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2137","1.655662987","10.0.2.15","35.153.250.29","TCP","54","43928  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2140","1.656515889","10.0.2.15","35.153.250.29","TLSv1.2","571","Client Hello"
"2141","1.656641496","35.153.250.29","10.0.2.15","TCP","60","443  >  43928 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2142","1.656800299","10.0.2.15","13.35.98.164","TCP","74","53432  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1128963768 TSecr=0 WS=128"
"2151","1.662929225","18.173.240.180","10.0.2.15","OCSP","1123","Response"
"2152","1.662933862","10.0.2.15","18.173.240.180","TCP","54","33506  >  80 [ACK] Seq=867 Ack=2140 Win=63170 Len=0"
"2159","1.663965724","10.0.2.15","3.234.42.50","TLSv1.3","118","Change Cipher Spec, Application Data"
"2160","1.664025511","3.234.42.50","10.0.2.15","TCP","60","443  >  35380 [ACK] Seq=4357 Ack=582 Win=65535 Len=0"
"2161","1.664328808","10.0.2.15","3.234.42.50","TLSv1.3","224","Application Data"
"2162","1.664340096","10.0.2.15","3.234.42.50","TLSv1.3","349","Application Data"
"2164","1.664413388","3.234.42.50","10.0.2.15","TCP","60","443  >  35380 [ACK] Seq=4357 Ack=752 Win=65535 Len=0"
"2165","1.664439956","3.234.42.50","10.0.2.15","TCP","60","443  >  35380 [ACK] Seq=4357 Ack=1047 Win=65535 Len=0"
"2175","1.667635150","13.35.98.164","10.0.2.15","TCP","60","443  >  53432 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2176","1.667648242","10.0.2.15","13.35.98.164","TCP","54","53432  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2178","1.668536166","10.0.2.15","13.35.98.164","TLSv1.3","571","Client Hello"
"2179","1.668634945","13.35.98.164","10.0.2.15","TCP","60","443  >  53432 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2180","1.675072998","35.153.250.29","10.0.2.15","TLSv1.2","1514","Server Hello"
"2181","1.675077811","10.0.2.15","35.153.250.29","TCP","54","43928  >  443 [ACK] Seq=518 Ack=1461 Win=63360 Len=0"
"2182","1.676045950","35.153.250.29","10.0.2.15","TCP","1494","443  >  43928 [ACK] Seq=1461 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"2183","1.676049527","10.0.2.15","35.153.250.29","TCP","54","43928  >  443 [ACK] Seq=518 Ack=2901 Win=63360 Len=0"
"2184","1.676081793","35.153.250.29","10.0.2.15","TCP","74","443  >  43928 [PSH, ACK] Seq=2901 Ack=518 Win=65535 Len=20 [TCP segment of a reassembled PDU]"
"2185","1.676083237","10.0.2.15","35.153.250.29","TCP","54","43928  >  443 [ACK] Seq=518 Ack=2921 Win=63360 Len=0"
"2186","1.677642290","35.153.250.29","10.0.2.15","TLSv1.2","1515","Certificate, Server Key Exchange, Server Hello Done"
"2187","1.677646610","10.0.2.15","35.153.250.29","TCP","54","43928  >  443 [ACK] Seq=518 Ack=4382 Win=63360 Len=0"
"2188","1.677785867","3.234.42.50","10.0.2.15","TLSv1.3","304","Application Data, Application Data"
"2189","1.677789422","10.0.2.15","3.234.42.50","TCP","54","35380  >  443 [ACK] Seq=1047 Ack=4607 Win=63360 Len=0"
"2195","1.679392915","10.0.2.15","35.153.250.29","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2196","1.679509557","35.153.250.29","10.0.2.15","TCP","60","443  >  43928 [ACK] Seq=4382 Ack=644 Win=65535 Len=0"
"2197","1.679876334","10.0.2.15","3.234.42.50","TLSv1.3","85","Application Data"
"2198","1.679963884","3.234.42.50","10.0.2.15","TCP","60","443  >  35380 [ACK] Seq=4607 Ack=1078 Win=65535 Len=0"
"2199","1.681083833","13.35.98.164","10.0.2.15","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"2200","1.681088690","10.0.2.15","13.35.98.164","TCP","54","53432  >  443 [ACK] Seq=518 Ack=1441 Win=63360 Len=0"
"2201","1.681485525","13.35.98.164","10.0.2.15","TCP","1494","443  >  53432 [PSH, ACK] Seq=1441 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"2202","1.681490294","10.0.2.15","13.35.98.164","TCP","54","53432  >  443 [ACK] Seq=518 Ack=2881 Win=63360 Len=0"
"2203","1.681665920","10.0.2.15","18.173.240.180","OCSP","487","Request"
"2204","1.681794293","18.173.240.180","10.0.2.15","TCP","60","80  >  33506 [ACK] Seq=2140 Ack=1300 Win=65535 Len=0"
"2205","1.681888575","13.35.98.164","10.0.2.15","TCP","1494","443  >  53432 [PSH, ACK] Seq=2881 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"2206","1.681891648","10.0.2.15","13.35.98.164","TCP","54","53432  >  443 [ACK] Seq=518 Ack=4321 Win=63360 Len=0"
"2207","1.682084871","13.35.98.164","10.0.2.15","TCP","1494","443  >  53432 [PSH, ACK] Seq=4321 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"2208","1.682086140","10.0.2.15","13.35.98.164","TCP","54","53432  >  443 [ACK] Seq=518 Ack=5761 Win=63360 Len=0"
"2209","1.682187225","3.234.42.50","10.0.2.15","TLSv1.3","298","Application Data"
"2210","1.682188395","10.0.2.15","3.234.42.50","TCP","54","35380  >  443 [ACK] Seq=1078 Ack=4851 Win=63360 Len=0"
"2211","1.682316354","13.35.98.164","10.0.2.15","TLSv1.3","434","Application Data, Application Data, Application Data"
"2213","1.682320981","10.0.2.15","13.35.98.164","TCP","54","53432  >  443 [ACK] Seq=518 Ack=6141 Win=63360 Len=0"
"2215","1.682606052","54.36.150.183","10.0.2.15","TCP","60","443  >  36166 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2216","1.682613238","10.0.2.15","54.36.150.183","TCP","54","36166  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2217","1.683910867","10.0.2.15","54.36.150.183","TLSv1.3","571","Client Hello"
"2218","1.684058360","54.36.150.183","10.0.2.15","TCP","60","443  >  36166 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2221","1.685499419","10.0.2.15","13.35.98.164","TLSv1.3","118","Change Cipher Spec, Application Data"
"2222","1.685591764","13.35.98.164","10.0.2.15","TCP","60","443  >  53432 [ACK] Seq=6141 Ack=582 Win=65535 Len=0"
"2223","1.685674901","10.0.2.15","13.35.98.164","TLSv1.3","224","Application Data"
"2224","1.685735858","13.35.98.164","10.0.2.15","TCP","60","443  >  53432 [ACK] Seq=6141 Ack=752 Win=65535 Len=0"
"2225","1.685741128","10.0.2.15","13.35.98.164","TLSv1.3","339","Application Data"
"2226","1.685873309","13.35.98.164","10.0.2.15","TCP","60","443  >  53432 [ACK] Seq=6141 Ack=1037 Win=65535 Len=0"
"2231","1.690997082","18.173.240.180","10.0.2.15","OCSP","1122","Response"
"2232","1.691001621","10.0.2.15","18.173.240.180","TCP","54","33506  >  80 [ACK] Seq=1300 Ack=3208 Win=63170 Len=0"
"2233","1.691803238","35.153.250.29","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"2234","1.691808215","10.0.2.15","35.153.250.29","TCP","54","43928  >  443 [ACK] Seq=644 Ack=4655 Win=63360 Len=0"
"2237","1.692311822","10.0.2.15","35.153.250.29","TLSv1.2","231","Application Data"
